"","sample","Adenine","Adenosine","Adenosine.5.Diphosphoribose","Adipic.acid","Alanine","Allantoin","Anserine","Arginine","Asparagine","Aspartic.acid","Azelaic.acid","Biotin","CAR.12.0","Carnosine","Chenodeoxycholic.acid","Cholic.acid","Ciliatine","cis.4.Hydroxyproline","cis.p.Coumaric.acid","Citrulline","CMP","Corticosterone","Cortisol","Cortisone","Creatine","Cystathionine","Cysteic.acid","Cytidine","Cytidine.2.3.cMP","D.Fucose","Gulonic.Acid.Gamma.Lactone","dAMP","Deoxycytidine","Deoxyuridine","Dihydroxyacetone.phosphate","DL.O.Phosphoserine","Docosahexaenoic.acid","Gluconic.acid","Glucosamine","Glucosamine.6.phosphate","Glucose","Glucose.1.phosphate","Glucuronic.acid","Glutamic.acid","Glutamine","Glutaric.acid","Glutathione","Glycocholic.acid","Guanidinosuccinic.acid","Guanine","Guanosine","Guanosine.5.Monophosphate","Hippuric.acid","Histidine","Hypoxanthine","Indoleacetic.acid","Indolepyruvate","Indoxyl.sulfate","Inosine","Inosine.5.Monophosphate","Itaconic.acid","Ketoleucine","L.Arabitol","Leucine","LL.2.6.Diaminoheptanedioate","Lysine","Maleic.acid","Methionine","Methyl.beta.D.galactoside","Methyl.jasmonate","N.2..Acetyllysine","N.Acetyl.beta.glucosaminylamine","N.Acetyl.D.glucosamine","N.Acetyl.D.tryptophan","N.Acetylalanine","N.Acetylaspartic.acid","N.Acetylcysteine","N.Acetylglutamic.acid","N.Acetylleucine","N.Acetylmethionine","N.Acetylphenylalanine","N.Acetylserine","N.Formylmethionine","N.Methyl.glutamic.acid","NAD.","Nicotinic.acid","Ophthalmic.acid","Ornithine","Orotic.acid","Oxoglutaric.acid","Pantothenic.acid","Phosphoethanolamine","Pimelic.acid","Pterin","Pyridoxal","Quinaldic.acid","Raffinose","Riboflavin","Ribose","X5.Adenosyl.l.Homocysteine","Serine","Shikimic.acid","sn.Glycero.3.phosphate","Sorbitol","Stachyose","Suberic.acid","Succinic.acid","Taurine","Taurolithocholic.acid","Threonine","Thymidine","Thymidine.5.monophosphate","trans.Aconitic.acid","Trehalose","Tryptophan","Tyrosine","UMP","Uracil","Uric.acid","Uridine","Uridine.5.Diphospho.N.Acetylglucosamine","Uridine.5.diphosphoglucose","Urocanic.acid","X10.Hydroxydecanoic.acid","X12.Hydroxy.lauric.acid","X2.4.Dihydroxyacetophenone","X2.Aminobenzoic.acid","X2.Deocytidine.5.monophosphate","X2.deoxyguanosine.5.monophosphate","X3..2.Hydroxyphenyl.propanoic.acid","X3.Dehydroshikimate","X3.Hydroxybutyric.acid","X3.Methyl.pyruvic.acid","X4.Acetamidobutanoic.acid","X4.Hydroxybenzoic.acid","X5.Hydroxy.tryptophan","X5.Hydroxylysine","X5.Oxo.D.proline","X6.Hydroxynicotinic.acid","Xanthine","Xanthosine"
"139","col_spf_12_M_4",1552524.75,258331.2188,NA,230825.3281,89347.14063,18273.22266,8410.029297,53376.35547,10935.3584,131910.1875,3111515.25,17665.6875,NA,17109.50391,2698952,556123.4375,NA,10743.24023,60687.51172,88866.74219,NA,234234.6563,11910.73828,2988.966553,75371.74219,3150.741455,3217.998047,38765.83594,NA,118716.8281,616977.8125,11102.78125,45031.32422,131797.4375,NA,NA,20775.60352,NA,10202.64453,3334.960693,1026104.063,2564.570068,45753.83594,805634.125,80896.71094,732190.75,NA,4993.645996,NA,299143.9063,75816.28906,NA,6422.414551,28739.29688,2683632.5,90977.03906,21420.58789,3738.375732,680646,NA,71541.78125,95510.09375,36148.76563,11964.73535,19418.90234,5254.502441,184458,10672.77441,11385.65137,28085.11719,50905.96484,24460.21875,186964,6083.259277,105982.3594,87438.97656,21808.61523,475471.2188,402330.0313,675743.875,190951.5,43217.81641,274234.3125,17826.08789,NA,725900.6875,11334.01855,8863.436523,4776.992188,5186.928711,459472.4688,NA,174250.2969,4623.808105,62219.08203,80024.61719,4664.927246,4010.346191,29048.87305,NA,62893.55859,14150.03027,3152.805664,37054.94531,NA,787249.625,18926064,1160606.375,NA,39927.51172,313871.8125,15914.01855,NA,22279.61523,4893.55127,19759.16797,NA,864543.375,29912.35352,324633.6563,NA,NA,329378.3438,13246.71191,19503.34961,158082.9844,9181.357422,24155.91992,NA,20004626,17193.30664,87251.60156,121476.7578,134169.1406,590937.25,3369.250488,23940.41211,373329.625,74594.65625,727047.8125,23971.79297
"140","col_spf_3_F_1",3690445.25,274482.5313,NA,152342.4375,37029.87109,30479.99414,9635.801758,101095.9375,5436.605469,329063.6875,2083285.5,14998.12988,3158.051514,12490.89063,1397151.375,273180.7188,NA,12353.41699,92793.24219,86831.15625,NA,10202.21387,15734.63965,3699.59375,27458.51172,NA,3608.689697,39224.48828,NA,22327.94922,690280.5625,5001.634766,76041.92969,156969.3125,NA,NA,37752.35156,8593.953125,12417.12207,9672.210938,649513.625,4985.088867,50391.41406,2023647.375,76053.46875,559557.1875,NA,2747.854736,NA,682953.875,46938.41016,NA,8333.943359,35467.54297,4002169.5,4770.857422,53171.5,7856.931152,157703.7188,NA,46872.89063,80714.98438,16615.86523,11455.95605,19393.34961,6244.221191,399785.6563,14235.33984,11540.63379,18601.04492,44265.58594,23896.74219,238383.9219,2743.862549,62480.71484,122253.8125,3055.963867,394273,23242.60547,98740.47656,25553.79297,58907.70313,59556.80078,15357.26367,NA,1133611.5,14174.36719,10228.00977,NA,14964.41699,249001.0781,NA,90986.67188,4262.398438,107798.4844,182006.5156,3123.212891,5899.737305,4397.980469,NA,96835.95313,22416.90625,NA,49224.85938,NA,746302.9375,20402668,259628.0469,NA,54679.94531,470676.3438,15748.43555,NA,9227.637695,3701.310059,12040.70313,NA,1842695.125,32216.55078,692109.9375,NA,NA,523238.5313,4503.986816,22851.48633,55607.82422,23381.07422,11749.43262,NA,2678000.75,44496.03906,36346.44531,78650.95313,72200.67188,50884.43359,NA,17514.88867,505505.0938,112275.3281,1288186.875,17128.55859
"141","col_spf_3_F_2",2818672.25,409144.7188,NA,224883.5469,182008.7031,31785.04492,5010.481934,115058.9609,8109.320801,464044.625,2427507.75,17345.97461,7035.326172,7430.35791,1356400.375,175173.5781,NA,21245.17969,73581.10156,225464.6875,5005.399414,13847.1084,14332.33398,NA,160335.0469,NA,4310.237305,34394.96875,NA,30096.81445,913084.625,52897.24219,47640.10156,194430.2656,NA,NA,21846.55469,3621.239746,18122.5332,12964.71094,1466992.375,47706.28516,58815.66406,3057798.75,93724.61719,601556.4375,3823.088379,6398.16748,NA,432244.9688,81748.03125,NA,7267.040527,57565.95313,7666986,4039.818359,62401.98047,5314.20459,791418.6875,NA,69757.63281,179411.6719,22478.60938,14262.59277,31795.52734,6815.172363,538499,19077.10742,14130.21289,66361.42969,38028.5625,24146.68164,278479.0938,6298.437988,121742.6094,180944.6875,5696.75293,1414671.5,21832.17383,99247.51563,26394.75,792596.25,50540.53906,23512.31641,NA,1756914.625,14111.00098,21755.23047,5252.148926,57497.76563,180029.2969,7746.680176,136131.1094,6049.379883,112560.0313,171984.5781,4109.742188,NA,24956.93164,3678.33374,114875.5078,28458.12695,9032.053711,56436.09375,NA,746519.9375,20092960,666205.25,NA,82140.16406,446920.75,34847.3125,3019.990234,18952.66211,7369.238281,20430.83398,3851.488525,2143774.5,56337.92969,613369.5,NA,NA,473178.2813,6411.333008,14457.3418,92979.05469,30680.33789,30396.21484,9215.193359,1430919.125,55792.25,100919.3203,177218.9219,67033.85938,127169.2734,2582.489746,25053.53711,838704.75,96322.8125,2317821.25,43405.31641
"142","col_spf_3_F_3",3891139.5,535500.3125,NA,257067.0781,29784.99219,25039.125,12633.48047,343765.8438,19617.19922,357079.6563,3286335,14161.04297,9936.921875,15691.05762,2119828,348484.5625,NA,21139.52344,85474.88281,174610.4844,NA,15081.2002,13489.67676,4337.152832,23138.92188,NA,3422.021973,25651.78516,NA,28791.19922,742192,13592.7168,55690.79297,109406.8047,NA,NA,34949.95313,3204.007568,12218.72559,6686.89209,1727413.875,8763.239258,58147.96875,2541058.75,127486.3438,654748.0625,NA,6976.871582,NA,550305.0625,39839.32422,NA,6748.934082,43077.58203,3490070,8608.838867,55214.55078,4408.478516,215971.0625,NA,46506.01563,147498.8906,21394.25391,16512.4375,50018.57031,7303.376465,264181.0313,20085.12891,10651.85938,14103.31836,65590.83594,33016.05078,362037.3125,8880.172852,101395.7656,146372.6406,3742.045898,604452.125,37478.28125,112680.7578,30886.12891,240280.9375,76483.66406,19031.51172,NA,1388886.375,21529.7832,29902.16211,NA,14848.76172,195320.4219,NA,158947.6406,2816.631592,105983.1328,186384.125,3282.63623,5066.996582,9318.817383,NA,98002.82031,21168.91211,3886.017578,40797.39453,NA,924972.125,30156134,506012.2813,NA,75625.53125,388929.7813,9297.317383,NA,21860.66406,7415.557129,22789.86719,NA,954887.4375,32390.22656,404565,NA,NA,788217.1875,5554.839355,15649.43164,117441.2734,22271.01563,10842.50977,NA,1377981.25,22204.16406,27387.11719,178579.4531,92784.92188,120319.6797,4758.868652,29883.75977,529278.5,110759.125,857183.8125,18946.0625
"143","col_spf_3_F_4",1583576.625,228008.8281,NA,218660.8125,27762.7832,16471.0625,8089.385254,89787.33594,8335.390625,329836.6875,2519328,14710.91406,8767.477539,7714.243164,2740088.75,422725.2188,NA,18855.625,84666.97656,159988.3906,3349.322998,9275.698242,11886.28027,4805.200684,18594.64063,NA,3062.773926,31313.02148,NA,30608.19336,1448291.125,NA,31587.05469,43036.58203,NA,3835.922607,44530.67188,3280.075195,10392.01367,14358.21484,1716270.25,28295.31055,89862.80469,3764953,83274.10938,452511.5625,NA,NA,NA,631371.25,45706.29688,NA,7633.016602,43736.49219,7136257,5628.570313,59345.44531,3777.545654,262356.4375,NA,43691.08594,167429.8594,44625.10547,11012.88086,20696.05664,5914.890137,301530.2188,16299.35059,13467.96484,47734.97266,46695.05078,29859.89844,147391.25,4506.127441,63088.8125,560510.625,3257.116455,1362920.25,31578.67773,95005.85156,22542.39844,1055163.875,76414.32813,19424.34766,NA,1078162.25,22979.32617,12051.55371,NA,134461.0156,231962.25,4313.024414,154742.0781,5745.736816,66833.125,195097.0313,4542.626953,13329.89551,5102.940918,2529.292969,80094.72656,15265.05273,4184.459961,43388.78906,NA,716770.8125,26061362,876252.8125,NA,47934.40625,199261.4063,3234.294678,5928.952637,11227.24121,NA,9235.949219,NA,1635796.25,21142.96289,369025.7813,NA,NA,429959.0313,3410.928955,6383.101074,50135.28906,19848.03906,NA,4294.645508,2035247,23621.24023,26640.60156,180435.5781,83922.29688,84996.4375,NA,32643.98438,574643.0625,98054.4375,1232488.375,32046.52344
"144","col_spf_3_M_1",2899396.5,169888.9375,NA,165204.2813,28767.18164,29927.125,8051.806152,62132.29297,4760.558594,139067.8438,1899592.625,8043.693848,6103.830566,11686.3252,513114.7188,181424.6875,NA,11005.77441,66326.05469,54623.89453,NA,258528.3594,12135.90234,2798.024658,26137.02344,NA,3190.337402,25379.80078,NA,27391.15234,1155150.875,NA,61376.99609,88488.17188,NA,NA,64908.47656,7547.754883,8952.501953,6440.836426,1106543.75,14289.26563,54608.07031,981995.0625,49114.99609,412955.0938,NA,3870.345947,NA,572598.9375,47479.88281,NA,6727.643066,26979.80469,2319589.5,4287.064941,22091.96875,4774.572266,161045.1875,NA,51904.32031,50215.25,23022.38867,7875.181641,13863.05371,3176.456299,218125.9375,14820.64258,9260.311523,16288.37891,21455.13086,22069.51563,108515.8047,10862.32422,84438.5625,145180.8438,4179.214844,410779.375,17990.73242,89361.05469,18763.375,346782.7813,76914.70313,12534.12109,NA,1105557.625,11716.69434,8260.232422,4490.330566,4807.955566,214366.8906,NA,157655.0156,NA,67604.88281,110536.6172,6482.459473,4039.340576,18441.17969,NA,59956.60156,20638.27734,7663.231934,35792.86328,NA,562286.3125,26232054,176337.6563,NA,44009.34766,285533.5313,NA,3814.087646,22130.50391,NA,8867.943359,NA,754348.0625,10536.06934,319044.9688,NA,NA,317380.6563,3036.359619,7414.786621,70964.63281,13470.49219,NA,2740.525391,3443400.25,21793.95898,23651.78125,115934.5938,57011.60547,148663.8438,2724.843506,19572.125,274691.9375,71054.58594,585276.1875,13119.78418
"145","col_spf_3_M_2",2830675.25,266518.375,NA,554353.9375,47449.39844,221656.3906,7568.588867,60745.73828,6867.67041,185827.5938,2097056.625,10174.40723,4451.894531,14198.95605,650491.6875,191226.7813,NA,12348.11523,57909.01563,85211.6875,NA,143442.3281,11391.47168,2912.75293,36707.82031,NA,2792.431885,26490.16211,NA,22274.87891,758878.375,8116.610352,66680.32813,95014.21094,NA,NA,51099.92188,4011.537598,12114.52832,5793.608887,1309252.875,6666.616699,44893.74219,1044379.5,68017.97656,2714389.25,NA,5140.439941,NA,524123.6875,41422.46484,NA,71748.14063,31650.5918,2569975.25,4031.958008,26091.83789,116520.1406,90124.60156,NA,69841.78125,39532.22266,17271.17773,8773.677734,12922.88281,4229.977051,281358.7813,10718.88672,9507.166992,15146.54492,19452.57813,23727.82617,175923.625,14826.29785,74632.82031,138859.25,3392.146484,472013.1563,20579.18359,65034.73047,19819.77734,278090.4375,50921.82422,16219.13477,NA,933295,11279.27637,9491.678711,NA,5646.079102,170297.5625,NA,502158.4375,2735.74585,92560.07813,105703.3438,4886.62207,2707.697754,22158.91211,NA,62125.17969,20569.95703,6762.947754,39305.51953,NA,623777,107123728,261074.2813,NA,42082.77734,255446.1094,NA,4543.461426,24756.20508,NA,12193.84961,3480.733643,459551.4063,32616.94727,189991.1875,NA,NA,344572.0938,4182.39502,12895.65723,65644.67969,13434.80273,2620.704102,NA,1366620.125,41010.89453,55440.04688,130833.8672,61307.32031,122963.0547,NA,27175.37695,386827.7813,101597.6953,940766.375,12327.36133
"146","col_spf_3_M_3",3105654,293421.125,NA,746630.5625,76632.5,35802.57813,8217.663086,45667.87891,11514.07324,225479.6563,3031742.75,7422.463379,5105.71582,12948.50488,403079.625,179891.5938,NA,15992.88867,69580.74219,91483.73438,NA,7237.869629,9270.111328,2514.577881,70305.73438,NA,2753.973633,52909.73828,3384.662109,57556.81641,1740701.75,13428.54102,88569.74219,120226.0234,NA,NA,16718.43945,9052.328125,12563.17773,9904.612305,2711725,31729.22266,58373.03125,1405492.5,77623.67969,4417063,NA,NA,NA,651180.625,104736.8672,NA,12523.99805,41625.75,4005148.75,4465.388184,44037.18359,8461.505859,503710.625,3035.088135,195837.9063,107079.7656,32843.07813,9070.769531,26261.22656,4094.239502,827903.3125,12502.49219,16547.70898,51317.17578,25721.56641,22501.30664,169542.8125,18597.72266,82154.28125,247567.7031,9572.290039,471354.4688,24304.20703,96738.48438,22692.35547,241704.8125,78454.42188,19948.04297,NA,852039.375,14466.47754,7504.207031,7605.618652,27512.80664,189807.3281,3777.591553,1072402.625,3063.021973,134472.9844,179753.4688,7140.908691,5051.11377,7169.608398,NA,75955.89844,27154.11328,8429.327148,47997.80859,NA,1052042,184635488,500714.3438,NA,47364.44922,346805.8125,12422.36816,10098.7041,28186.26758,NA,15203.31543,2985.042725,470437.25,19575.86523,517845.5625,NA,NA,156110.1563,3721.297607,8232.910156,55739.33984,25010.90234,7789.490723,NA,1672747.375,34371.14063,65080.46094,280676.4688,89593.58594,153487.7656,NA,23041.64453,421668.8125,78964.71094,1016045.938,23574.35742
"147","col_spf_3_M_4",1970122.5,292167.1875,NA,602045.4375,32665.69336,33432.53516,16629.51563,59877.625,9186.609375,307923,2572951.75,8840.081055,6025.597656,16500.82813,762383.75,202807.0781,NA,19506.23242,80967.88281,81211.34375,3125.30542,7183.106934,13769.06055,4373.597656,25996.60547,NA,4373.253906,39326.28906,2518.054688,67160.25,2133635.75,19141.83398,71085.53125,118635.6797,NA,NA,53006.30078,9166.25,15838.01465,7838.490723,2115104.5,32860.65234,62055.42578,1051546.625,67958.10938,2229046.75,NA,NA,NA,732259,101296.3359,NA,9360.416016,57573.97656,3579977.25,4043.729248,61745.00781,7554.442871,383162.9688,NA,129269.4219,94919.61719,38714.13672,9594.928711,16703.36719,3592.156006,393797.1875,12345.57129,15412.62598,44486.54688,31671.48047,29604.36719,216008.2969,23762.99414,101669.1016,188911.6563,9034.328125,347888,29515.54297,156086.9063,26290.52539,200483.1563,111649.2031,33192.46875,NA,984822.0625,17301.52734,6867.731445,6114.368164,18746.67773,272038.0938,NA,504040.5313,3266.666748,111239.9375,246943.4219,7529.120117,4135.623047,8335.90918,4328.240723,92737.85156,29231.12891,6782.54541,53038.08984,2661.0354,873741.0625,87528216,293650.7813,NA,52816.47656,398750.875,10209.89355,6542.674316,35889.96875,NA,14348.17383,NA,650206.625,12608.85547,615224.4375,NA,NA,192898.8438,3508.733154,6903.099609,76911.96875,25238.68555,10236.04785,NA,4042652.5,49953.78906,50885.29297,277899.1875,104513.9063,280335.5938,2569.988281,38234.07031,416371.1563,95817.24219,708043.5,16771.95508
"148","col_spf_8_F_1",3622815.75,264681,NA,106686.9141,58369.85938,11050.92773,12514.52051,69117.66406,9027.135742,417898.7188,1746192.25,17861.70703,3236.466797,4943.332031,2867241.5,325472.5313,NA,13968.16211,66378.52344,465194.5313,NA,54490.19531,9815.077148,3850.609863,43018.23438,NA,5563.050781,18493.83398,NA,53769.64844,824352.125,34540.66797,101595.4375,342466.4063,2534.435059,7479.566406,17782.09766,11045.21777,19868.30664,3988.157715,1079876.5,3191.95459,58807.07422,13024137,86005.21094,1219281.125,2515.56543,2719.397949,NA,681625.9375,52146.98438,NA,5646.820801,30102.21094,11145034,4972.996094,23520.63281,2737.179199,343454.7813,NA,33948.21484,207401.0313,29949.06445,14341.83008,18251.75781,8382.427734,232201.7656,20158.03516,23615.82031,21347.53711,66703.27344,16634.48047,186535.2344,8409.052734,45769.89844,538285.9375,6801.459473,1994994.625,26688.03516,128199.3047,19002.03516,364115.6875,45137.48828,19361.93945,NA,1987983.375,14545.8623,28963.38477,14364.2334,154515.0469,474206.8438,NA,78042.46875,14970.55078,84818.9375,81542.19531,NA,8662.174805,37478.09766,NA,60389.09375,14063.11133,5140.348145,18721.33008,NA,624440.1875,16905774,184714.4063,NA,74831.48438,642090.125,56615.57422,4685.322266,10793.49316,6921.344238,17420.06055,NA,5357362,28916.29102,134593.2031,NA,NA,1836934.625,7371.236816,28094.42383,88871.99219,11271.46387,55085.46484,NA,467135.0625,17437.91797,35815.32422,160242.4531,55356.12891,111142.9609,NA,5375.739746,1131535.875,69077.14844,6160579,82706.19531
"149","col_spf_8_F_2",2713869.75,424051.4063,NA,110017.5391,42648.14844,14754.62305,3966.277588,89827.38281,18119.04297,188508.3281,1220948.125,13446.3877,2793.208496,6660.618652,5917536,3971794.5,NA,12709.46777,43178.12109,367838.4063,NA,9443.05957,7978.69043,NA,34619.46875,3134.337402,3887.605469,23132.62109,NA,31600.69531,358631.0313,3158.467529,56302.26172,156848.9844,NA,NA,20255.63477,NA,7390.745605,4534.633789,3153584,NA,44256.1875,2312013.75,224381.9531,395139.4063,NA,102431.4063,NA,406719.4375,66938.94531,NA,3736.635254,62179.75391,2532710.25,8991.704102,49529.39844,5339.870605,190183.5938,NA,20094.43945,670242,11020.7959,37665.07031,64376.3125,8578.510742,189537.5781,42865.41406,8150.928223,50621.20313,93226.35938,66786.85938,313578.375,5122.485352,82139.47656,156188.5,4804.26416,471605.2188,51396.12891,61135.62891,27218.40234,449255.1563,43174.30859,7646.135254,NA,239137.4063,10556.37695,20714.59375,7122.605957,44864.29688,271242.2813,NA,65348.17578,4032.438477,45214.47266,79443.40625,3651.428467,3229.998535,3938.684082,NA,114535.6797,7658.615723,NA,14022.70117,4917.31543,344460.9375,40100796,4515669,NA,87005.83594,380081.7813,13548.25488,NA,15868.29395,22206.16016,50461.92188,3415.994873,929163.6875,28417.07422,290805.5938,NA,NA,985639.25,9670.703125,28052.58789,67846.05469,13605.75586,14229.00391,NA,830095.375,8449.351563,114342.1563,295275.5,34662.85156,194198.5469,6756.605469,4228.671875,665340.9375,28746.29297,737787.125,10158.83301
"150","col_spf_8_F_3",3082215,198940.6094,NA,119035.6016,61957.97266,14755.49414,4855.427246,56425.94141,18511.22852,199691.0938,1522594.125,14029.78516,NA,2763.591064,1262775.875,2089137.75,NA,14266.4834,48319.92188,169102.0156,3608.730957,88066.90625,11756.25,4551.824219,52167.5625,NA,2749.403809,23589.99023,NA,33472.24609,459021.2188,2964.912354,75802.13281,109941.0391,NA,NA,38178.28516,3679.592041,6401.114746,4969.179688,656959.4375,NA,43352.47656,3554387.5,61369.80078,699430.0625,3687.828857,10048.23047,NA,361049.4063,19132.91602,NA,4072.847656,16606.60742,5343010.5,4386.635254,16267.38379,2828.171143,49525.16406,NA,23926.26172,134015.8438,12555.08984,12950.88379,10339.53711,3744.648438,331030.0938,16801.83594,9938.930664,16340.4043,25473.56055,18487.6875,143145.2031,4903.561035,38698.72656,188801.5156,6451.02002,558863.1875,106822.8672,69105.13281,34162.27344,332456.5938,49087.37891,9757.125,NA,311826.5938,15222.30762,7813.941406,NA,49467.42188,234023.0938,NA,119487.375,9327.763672,111722.7656,59666.96875,NA,5223.398438,5160.568848,NA,62580.22266,9439.963867,NA,45639.64453,NA,331283.7188,31774102,2777254.5,NA,60511.16016,402690.875,16076.39355,NA,5183.374023,9993.34082,13442.47559,4101.893066,947591.3125,33341.92188,148164.4844,NA,NA,744703.25,11159.06543,28557.54883,110157.9531,9334.368164,10142.80371,NA,1174153.75,10169.26855,18532.76172,72777.92969,62165.07813,212640.4375,NA,2610.917969,385332.375,61193.5,1657658.5,23521.57227
"151","col_spf_8_F_4",4546492.5,479062.625,NA,58161.74219,44546.96484,15329.18945,6629.021484,39743.16406,4771.634766,257226.4844,2567915.75,21118.27344,NA,3192.896729,3856027.25,771412.75,NA,10347.29883,243158.7188,166972.5,NA,152260.25,8812.658203,3003.288086,33126.32813,NA,3974.389648,21984.92969,NA,16750.91992,443655.625,7035.824219,58554.55859,149120.7188,NA,NA,21169.17773,NA,8535.213867,3361.766357,801290.9375,NA,38252.50391,2987851.5,51585.66016,1029448.688,NA,2559.481689,NA,424931.8125,22905.31445,NA,4158.915039,15539.21289,4532586,4291.249023,20473.23047,3291.342529,69777.07031,3045.613525,24982.53125,143560.3125,20941.69336,9321.390625,7282.925781,6627.97998,332278.5,15175.49023,13324.54297,13325.04492,42061.43359,15109.60352,308923.0938,NA,26951.125,221704.6875,3588.791748,823093.75,39537.12109,70336.27344,17506.20313,513117.7813,39645.69531,12099.33203,NA,597044.3125,12790.0459,11566.36621,NA,25294.79102,158135.8281,NA,56995.09375,4927.972656,57518.125,91124.96875,2538.483887,3988.56543,9032.185547,NA,72441.14063,12426.36035,3260.287354,10900.91699,NA,582542.875,17770502,1067792.75,NA,71863.27344,386829.375,22219.53125,NA,9416.334961,NA,18325.95117,NA,1725915.5,33088.46094,125609.1016,NA,NA,898266.875,9418.374023,29705.66992,75322.47656,10606.57813,17731.43555,3341.126953,357275.1563,18103.9668,21807.31445,78558.25,42088.42578,40321.10938,NA,3448.904785,343562.0625,21796.91992,1951640.75,15674.52148
"152","col_spf_8_M_1",1525438.625,195973.7813,NA,171421.9844,31511.05078,8257.488281,16987.85156,55156.80078,5269.036621,322120.3125,3366182.25,15346.67773,NA,14983.9248,814227.75,187283.0625,NA,16601.59766,257337.9688,380268.5625,NA,36924.09766,10245.94043,4668.740234,22998.84766,NA,4267.785156,34135.27344,NA,24585.83203,749380.875,13924.28516,41825.43359,152776.5938,NA,6709.705566,13955.71582,3466.330811,15721.37598,4090.796387,1629555.375,NA,64237.86719,8028857,80353.625,1285374.875,NA,NA,NA,418086.2813,144535.6719,NA,8315.59375,22094.02344,13320595,34455.98438,17931.98438,3193.300781,1540720,NA,34708.52734,15457.31934,49632.98438,11626.66797,27113.54297,8127.549805,106046.1406,17634.5625,20364.05469,21401.23633,65696.27344,13086.3584,152141.7969,4843.577637,71184.86719,280604.875,3105.488281,1262656.75,29032.36523,125651.3594,25326.61914,46511.77344,70231.11719,25626.85547,NA,2683548,14841.15234,21118.49414,4301.214844,8014.17041,484794.5625,3297.601807,163249.4063,13582.55664,99271.39063,55254.78516,4373.010742,8590.026367,100257.1172,NA,52084.96484,23016.7832,5971.259766,46907.60938,NA,843332.75,17573470,118965.6484,NA,104999.2344,354437.1563,20356.4043,NA,19701.73242,NA,30386.16406,NA,3566337.75,25031.53906,373496.7813,NA,NA,1256550.25,11761.36426,18696.03516,89923.89063,11986.71094,16427.73242,NA,486201.75,21461.94336,53329.38672,168209.0625,75941.69531,53319.74609,NA,23268.22656,859700.5625,98498.71875,2574500.75,119658.7422
"153","col_spf_8_M_2",763023.8125,202645.1094,NA,104657.4375,155123.5313,23367.21094,6452.637207,102894.2422,6885.99707,143997.2344,2010088,13183.71973,2917.981689,8309.250977,1542639.625,280182.8125,NA,9156.012695,259892.9844,142699.0781,NA,129295.5625,10368.20801,5634.689453,123346.6406,NA,3766.614746,21168.29492,NA,18090.93945,427208.9688,5468.573242,25486.27148,64330.55859,NA,NA,31681.36914,NA,8842.494141,4948.096191,1140907.125,NA,44521.09766,1492244.375,83998.89844,723778.6875,3761.824951,4904.687988,NA,208453.7813,67655.5625,NA,8257.870117,14773.58691,3954701.25,94126.08594,15279.95703,2958.566162,676388.8125,NA,42454.92969,105537.9766,20702.43164,13456.99805,18346.5,3324.395264,175000.625,13477.42188,10601.75293,13611.90527,29113.25977,21639.55273,153627.5313,3563.514893,92286.6875,92359.70313,5052.347168,383778.1563,28173.78711,54294.16016,19059.99609,18925.68555,49890.80859,13787.63086,NA,944754.6875,10554.80371,9722.570313,NA,5426.993652,384482.8125,NA,91136.66406,NA,64459.35156,58829.27734,NA,4657.977539,36731.87891,NA,70608.69531,14317.97949,5592.228027,33459.3125,NA,481759.9375,15322492,416640,NA,47883.79688,210272.2188,6779.405273,NA,12451.87988,6314.916016,20176.18555,NA,825715.8125,29152.05078,395652.125,NA,NA,612596.9375,18065.71289,24635.09766,108341.8984,10735.61816,7057.526367,NA,1513139,14767.08789,41267.17969,114436.1094,44222.53516,57700.47656,3241.523193,18166.9668,352640,48375.08203,813862.125,22045.20898
